country,year,age,suicides_no,population,sucide_rate,hdi_for_year,gdp_for_year,gdp_per_capita,sex_male,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent
58,1985,6,44,432000,10.19,0.634,184472557415.0,2730,1,1,0,0,0,0
58,1985,5,145,2330000,6.22,0.634,184472557415.0,2730,1,1,0,0,0,0
58,1985,3,340,5679000,5.99,0.634,184472557415.0,2730,1,0,0,0,0,0
58,1985,4,327,5836000,5.6,0.634,184472557415.0,2730,1,0,0,0,0,1
58,1985,2,375,8420000,4.45,0.634,184472557415.0,2730,1,0,1,0,0,0
58,1985,2,107,8211000,1.3,0.634,184472557415.0,2730,0,0,1,0,0,0
58,1985,6,7,563000,1.24,0.634,184472557415.0,2730,0,1,0,0,0,0
58,1985,3,61,5661000,1.08,0.634,184472557415.0,2730,0,0,0,0,0,0
58,1985,4,55,6100000,0.9,0.634,184472557415.0,2730,0,0,0,0,0,1
58,1985,5,15,2651000,0.57,0.634,184472557415.0,2730,0,1,0,0,0,0
58,1985,1,48,11029000,0.44,0.634,184472557415.0,2730,1,0,1,0,0,0
58,1985,1,20,10654000,0.19,0.634,184472557415.0,2730,0,0,1,0,0,0
58,1986,6,70,442100,15.83,0.648,129440993789.0,1873,1,1,0,0,0,0
58,1986,5,176,2383900,7.38,0.648,129440993789.0,1873,1,1,0,0,0,0
58,1986,3,388,5809900,6.68,0.648,129440993789.0,1873,1,0,0,0,0,0
58,1986,4,361,5971300,6.05,0.648,129440993789.0,1873,1,0,0,0,0,1
58,1986,2,408,8614300,4.74,0.648,129440993789.0,1873,1,0,1,0,0,0
58,1986,2,117,8400500,1.39,0.648,129440993789.0,1873,0,0,1,0,0,0
58,1986,3,70,5791500,1.21,0.648,129440993789.0,1873,0,0,0,0,0,0
58,1986,4,51,6239700,0.82,0.648,129440993789.0,1873,0,0,0,0,0,1
58,1986,6,4,576700,0.69,0.648,129440993789.0,1873,0,1,0,0,0,0
58,1986,5,12,2711700,0.44,0.648,129440993789.0,1873,0,1,0,0,0,0
58,1986,1,42,11282700,0.37,0.648,129440993789.0,1873,1,0,1,0,0,0
58,1986,1,15,10899200,0.14,0.648,129440993789.0,1873,0,0,1,0,0,0
58,1987,6,54,456000,11.84,0.648,140263387027.0,2064,1,1,0,0,0,0
58,1987,3,382,5659000,6.75,0.648,140263387027.0,2064,1,0,0,0,0,0
58,1987,5,161,2409000,6.68,0.648,140263387027.0,2064,1,1,0,0,0,0
58,1987,4,378,6187000,6.11,0.648,140263387027.0,2064,1,0,0,0,0,1
58,1987,2,405,8726000,4.64,0.648,140263387027.0,2064,1,0,1,0,0,0
58,1987,2,113,8559000,1.32,0.648,140263387027.0,2064,0,0,1,0,0,0
58,1987,3,64,5728000,1.12,0.648,140263387027.0,2064,0,0,0,0,0,0
58,1987,4,68,6389000,1.06,0.648,140263387027.0,2064,0,0,0,0,0,1
58,1987,5,20,2727000,0.73,0.648,140263387027.0,2064,0,1,0,0,0,0
58,1987,6,4,599100,0.67,0.648,140263387027.0,2064,0,1,0,0,0,0
58,1987,1,36,10423000,0.35,0.648,140263387027.0,2064,1,0,1,0,0,0
58,1987,1,16,10086000,0.16,0.648,140263387027.0,2064,0,0,1,0,0,0
58,1988,6,60,467000,12.85,0.648,183144164357.0,2630,1,1,0,0,0,0
58,1988,5,185,2511000,7.37,0.648,183144164357.0,2630,1,1,0,0,0,0
58,1988,3,361,5878000,6.14,0.648,183144164357.0,2630,1,0,0,0,0,0
58,1988,4,353,6379000,5.53,0.648,183144164357.0,2630,1,0,0,0,0,1
58,1988,2,418,9021000,4.63,0.648,183144164357.0,2630,1,0,1,0,0,0
58,1988,2,118,8850000,1.33,0.648,183144164357.0,2630,0,0,1,0,0,0
58,1988,6,7,614000,1.14,0.648,183144164357.0,2630,0,1,0,0,0,0
58,1988,3,59,5953000,0.99,0.648,183144164357.0,2630,0,0,0,0,0,0
58,1988,4,60,6590000,0.91,0.648,183144164357.0,2630,0,0,0,0,0,1
58,1988,5,21,2844000,0.74,0.648,183144164357.0,2630,0,1,0,0,0,0
58,1988,1,46,10438000,0.44,0.648,183144164357.0,2630,1,0,1,0,0,0
58,1988,1,15,10101000,0.15,0.648,183144164357.0,2630,0,0,1,0,0,0
58,1989,6,83,476000,17.44,0.648,222977046516.0,3125,1,1,0,0,0,0
58,1989,5,212,2613000,8.11,0.648,222977046516.0,3125,1,1,0,0,0,0
58,1989,4,404,6586000,6.13,0.648,222977046516.0,3125,1,0,0,0,0,1
58,1989,3,369,6109000,6.04,0.648,222977046516.0,3125,1,0,0,0,0,0
58,1989,2,472,9284000,5.08,0.648,222977046516.0,3125,1,0,1,0,0,0
58,1989,4,79,6807000,1.16,0.648,222977046516.0,3125,0,0,0,0,0,1
58,1989,2,96,9111000,1.05,0.648,222977046516.0,3125,0,0,1,0,0,0
58,1989,3,64,6186000,1.03,0.648,222977046516.0,3125,0,0,0,0,0,0
58,1989,5,27,2961000,0.91,0.648,222977046516.0,3125,0,1,0,0,0,0
58,1989,6,5,632000,0.79,0.648,222977046516.0,3125,0,1,0,0,0,0
58,1989,1,40,10466000,0.38,0.648,222977046516.0,3125,1,0,1,0,0,0
58,1989,1,14,10128000,0.14,0.648,222977046516.0,3125,0,0,1,0,0,0
58,1990,6,87,489000,17.79,0.648,262709948091.0,3595,1,1,0,0,0,0
58,1990,5,224,2709000,8.27,0.648,262709948091.0,3595,1,1,0,0,0,0
58,1990,4,437,6812000,6.42,0.648,262709948091.0,3595,1,0,0,0,0,1
58,1990,3,387,6347000,6.1,0.648,262709948091.0,3595,1,0,0,0,0,0
58,1990,2,472,9501000,4.97,0.648,262709948091.0,3595,1,0,1,0,0,0
58,1990,2,114,9327000,1.22,0.648,262709948091.0,3595,0,0,1,0,0,0
58,1990,5,34,3073000,1.11,0.648,262709948091.0,3595,0,1,0,0,0,0
58,1990,3,57,6426000,0.89,0.648,262709948091.0,3595,0,0,0,0,0,0
58,1990,4,58,7045000,0.82,0.648,262709948091.0,3595,0,0,0,0,0,1
58,1990,6,5,650900,0.77,0.648,262709948091.0,3595,0,1,0,0,0,0
58,1990,1,41,10518000,0.39,0.648,262709948091.0,3595,1,0,1,0,0,0
58,1990,1,10,10179000,0.1,0.648,262709948091.0,3595,0,0,1,0,0,0
58,1991,6,73,500300,14.59,0.67,314454015372.0,4204,1,1,0,0,0,0
58,1991,5,240,2799000,8.57,0.67,314454015372.0,4204,1,0,0,0,0,1
58,1991,3,430,6592000,6.52,0.67,314454015372.0,4204,1,0,0,0,0,0
58,1991,4,440,7060000,6.23,0.67,314454015372.0,4204,1,0,0,0,0,0
58,1991,2,560,9666000,5.79,0.67,314454015372.0,4204,1,0,1,0,0,0
58,1991,6,8,667000,1.2,0.67,314454015372.0,4204,0,1,0,0,0,0
58,1991,2,113,9492000,1.19,0.67,314454015372.0,4204,0,0,1,0,0,0
58,1991,3,72,6672000,1.08,0.67,314454015372.0,4204,0,0,0,0,0,0
58,1991,4,75,7306000,1.03,0.67,314454015372.0,4204,0,0,0,0,0,0
58,1991,5,28,3182000,0.88,0.67,314454015372.0,4204,0,0,0,0,0,1
58,1991,1,46,10601000,0.43,0.67,314454015372.0,4204,1,0,0,0,1,0
58,1991,1,18,10259000,0.18,0.67,314454015372.0,4204,0,0,0,0,1,0
58,1992,6,95,549600,17.29,0.67,363609163462.0,4830,1,1,0,0,0,0
58,1992,5,243,2862600,8.49,0.67,363609163462.0,4830,1,0,0,0,0,1
58,1992,3,484,6347100,7.63,0.67,363609163462.0,4830,1,0,0,0,0,0
58,1992,4,482,7168700,6.72,0.67,363609163462.0,4830,1,0,0,0,0,0
58,1992,2,554,9572400,5.79,0.67,363609163462.0,4830,1,0,1,0,0,0
58,1992,2,126,9605800,1.31,0.67,363609163462.0,4830,0,0,1,0,0,0
58,1992,3,84,6654900,1.26,0.67,363609163462.0,4830,0,0,0,0,0,0
58,1992,6,8,730100,1.1,0.67,363609163462.0,4830,0,1,0,0,0,0
58,1992,5,33,3193600,1.03,0.67,363609163462.0,4830,0,0,0,0,0,1
58,1992,4,66,7544500,0.87,0.67,363609163462.0,4830,0,0,0,0,0,0
58,1992,1,41,10704300,0.38,0.67,363609163462.0,4830,1,0,0,0,1,0
58,1992,1,21,10352200,0.2,0.67,363609163462.0,4830,0,0,0,0,1,0
58,1993,6,95,560100,16.96,0.67,500736065605.0,6518,1,1,0,0,0,0
58,1993,5,255,2963500,8.6,0.67,500736065605.0,6518,1,0,0,0,0,1
58,1993,3,488,6543100,7.46,0.67,500736065605.0,6518,1,0,0,0,0,0
58,1993,4,546,7427100,7.35,0.67,500736065605.0,6518,1,0,0,0,0,0
58,1993,2,582,9745400,5.97,0.67,500736065605.0,6518,1,0,1,0,0,0
58,1993,2,126,9764500,1.29,0.67,500736065605.0,6518,0,0,1,0,0,0
58,1993,4,83,7837300,1.06,0.67,500736065605.0,6518,0,0,0,0,0,0
58,1993,5,32,3305700,0.97,0.67,500736065605.0,6518,0,0,0,0,0,1
58,1993,3,64,6871000,0.93,0.67,500736065605.0,6518,0,0,0,0,0,0
58,1993,6,6,745600,0.8,0.67,500736065605.0,6518,0,1,0,0,0,0
58,1993,1,45,10712100,0.42,0.67,500736065605.0,6518,1,0,0,0,1,0
58,1993,1,20,10351400,0.19,0.67,500736065605.0,6518,0,0,0,0,1,0
58,1994,6,100,573400,17.44,0.67,527813238126.0,6735,1,1,0,0,0,0
58,1994,5,299,3066800,9.75,0.67,527813238126.0,6735,1,0,0,0,0,1
58,1994,3,550,6757200,8.14,0.67,527813238126.0,6735,1,0,0,0,0,0
58,1994,4,554,7691700,7.2,0.67,527813238126.0,6735,1,0,0,0,0,0
58,1994,2,646,9882000,6.54,0.67,527813238126.0,6735,1,0,1,0,0,0
58,1994,2,168,9886600,1.7,0.67,527813238126.0,6735,0,0,1,0,0,0
58,1994,6,12,764600,1.57,0.67,527813238126.0,6735,0,1,0,0,0,0
58,1994,4,88,8137700,1.08,0.67,527813238126.0,6735,0,0,0,0,0,0
58,1994,3,71,7102600,1.0,0.67,527813238126.0,6735,0,0,0,0,0,0
58,1994,5,28,3420700,0.82,0.67,527813238126.0,6735,0,0,0,0,0,1
58,1994,1,46,10730100,0.43,0.67,527813238126.0,6735,1,0,0,0,1,0
58,1994,1,26,10360700,0.25,0.67,527813238126.0,6735,0,0,0,0,1,0
58,1995,6,111,590900,18.78,0.67,360073909244.0,4505,1,1,0,0,0,0
58,1995,5,298,3172300,9.39,0.67,360073909244.0,4505,1,0,0,0,0,1
58,1995,3,640,6993100,9.15,0.67,360073909244.0,4505,1,0,1,0,0,0
58,1995,2,755,9978800,7.57,0.67,360073909244.0,4505,1,0,1,0,0,0
58,1995,4,580,7960500,7.29,0.67,360073909244.0,4505,1,0,0,0,0,0
58,1995,2,198,9970200,1.99,0.67,360073909244.0,4505,0,0,1,0,0,0
58,1995,3,87,7352700,1.18,0.67,360073909244.0,4505,0,0,1,0,0,0
58,1995,4,89,8443500,1.05,0.67,360073909244.0,4505,0,0,0,0,0,0
58,1995,6,8,789100,1.01,0.67,360073909244.0,4505,0,1,0,0,0,0
58,1995,5,34,3538000,0.96,0.67,360073909244.0,4505,0,0,0,0,0,1
58,1995,1,50,10758200,0.46,0.67,360073909244.0,4505,1,0,0,0,1,0
58,1995,1,27,10379800,0.26,0.67,360073909244.0,4505,0,0,0,0,1,0
58,1996,6,115,684228,16.81,0.6990000000000001,410975595310.0,4904,1,1,0,0,0,0
58,1996,5,309,3367371,9.18,0.6990000000000001,410975595310.0,4904,1,0,0,0,0,1
58,1996,3,620,7310893,8.48,0.6990000000000001,410975595310.0,4904,1,0,1,0,0,0
58,1996,4,638,8288306,7.7,0.6990000000000001,410975595310.0,4904,1,0,0,0,0,0
58,1996,2,771,10461846,7.37,0.6990000000000001,410975595310.0,4904,1,0,1,0,0,0
58,1996,2,217,10401655,2.09,0.6990000000000001,410975595310.0,4904,0,0,1,0,0,0
58,1996,3,108,7578706,1.43,0.6990000000000001,410975595310.0,4904,0,0,1,0,0,0
58,1996,4,103,8556474,1.2,0.6990000000000001,410975595310.0,4904,0,0,0,0,0,0
58,1996,5,33,3868948,0.85,0.6990000000000001,410975595310.0,4904,0,0,0,0,0,1
58,1996,1,61,11350080,0.54,0.6990000000000001,410975595310.0,4904,1,0,0,0,1,0
58,1996,6,4,953167,0.42,0.6990000000000001,410975595310.0,4904,0,1,0,0,0,0
58,1996,1,29,10980620,0.26,0.6990000000000001,410975595310.0,4904,0,0,0,0,1,0
58,1997,6,109,713693,15.27,0.6990000000000001,500413483109.0,5864,1,1,0,0,0,0
58,1997,3,721,7614070,9.47,0.6990000000000001,500413483109.0,5864,1,0,1,0,0,0
58,1997,2,931,10469891,8.89,0.6990000000000001,500413483109.0,5864,1,0,1,0,0,0
58,1997,5,280,3469821,8.07,0.6990000000000001,500413483109.0,5864,1,0,0,0,0,1
58,1997,4,689,8545328,8.06,0.6990000000000001,500413483109.0,5864,1,0,0,0,0,0
58,1997,2,255,10389836,2.45,0.6990000000000001,500413483109.0,5864,0,0,1,0,0,0
58,1997,3,118,7878137,1.5,0.6990000000000001,500413483109.0,5864,0,0,1,0,0,0
58,1997,4,97,8847199,1.1,0.6990000000000001,500413483109.0,5864,0,0,0,0,0,0
58,1997,5,35,3962305,0.88,0.6990000000000001,500413483109.0,5864,0,0,0,0,0,1
58,1997,1,81,11419034,0.71,0.6990000000000001,500413483109.0,5864,1,0,0,0,1,0
58,1997,6,4,995305,0.4,0.6990000000000001,500413483109.0,5864,0,1,0,0,0,0
58,1997,1,30,11036261,0.27,0.6990000000000001,500413483109.0,5864,0,0,0,0,1,0
58,1998,6,117,743519,15.74,0.6990000000000001,526502129378.0,6064,1,1,0,0,0,0
58,1998,3,774,7923430,9.77,0.6990000000000001,526502129378.0,6064,1,0,1,0,0,0
58,1998,2,860,10444415,8.23,0.6990000000000001,526502129378.0,6064,1,0,1,0,0,0
58,1998,5,288,3576372,8.05,0.6990000000000001,526502129378.0,6064,1,0,0,0,0,1
58,1998,4,676,8802383,7.68,0.6990000000000001,526502129378.0,6064,1,0,0,0,0,0
58,1998,2,227,10340767,2.2,0.6990000000000001,526502129378.0,6064,0,0,1,0,0,0
58,1998,3,113,8178534,1.38,0.6990000000000001,526502129378.0,6064,0,0,1,0,0,0
58,1998,4,95,9136813,1.04,0.6990000000000001,526502129378.0,6064,0,0,0,0,0,0
58,1998,6,10,1038891,0.96,0.6990000000000001,526502129378.0,6064,0,1,0,0,0,0
58,1998,1,87,11488804,0.76,0.6990000000000001,526502129378.0,6064,1,0,0,0,1,0
58,1998,5,29,4058048,0.71,0.6990000000000001,526502129378.0,6064,0,0,0,0,0,1
58,1998,1,36,11093702,0.32,0.6990000000000001,526502129378.0,6064,0,0,0,0,1,0
58,1999,6,109,772816,14.1,0.6990000000000001,600232874043.0,6800,1,1,0,0,0,0
58,1999,2,940,10416842,9.02,0.6990000000000001,600232874043.0,6800,1,0,1,0,0,0
58,1999,3,726,8214958,8.84,0.6990000000000001,600232874043.0,6800,1,0,1,0,0,0
58,1999,5,317,3684714,8.6,0.6990000000000001,600232874043.0,6800,1,0,0,0,0,1
58,1999,4,668,9064400,7.37,0.6990000000000001,600232874043.0,6800,1,0,0,0,0,0
58,1999,2,211,10286270,2.05,0.6990000000000001,600232874043.0,6800,0,0,1,0,0,0
58,1999,4,114,9433287,1.21,0.6990000000000001,600232874043.0,6800,0,0,0,0,0,0
58,1999,3,100,8457907,1.18,0.6990000000000001,600232874043.0,6800,0,0,1,0,0,0
58,1999,6,9,1083212,0.83,0.6990000000000001,600232874043.0,6800,0,1,0,0,0,0
58,1999,5,34,4152769,0.82,0.6990000000000001,600232874043.0,6800,0,0,0,0,0,1
58,1999,1,59,11553882,0.51,0.6990000000000001,600232874043.0,6800,1,0,0,0,1,0
58,1999,1,40,11150920,0.36,0.6990000000000001,600232874043.0,6800,0,0,0,0,1,0
58,2000,6,105,801173,13.11,0.6990000000000001,707906744575.0,7892,1,1,0,0,0,0
58,2000,3,797,8473261,9.41,0.6990000000000001,707906744575.0,7892,1,0,1,0,0,0
58,2000,2,870,10407812,8.36,0.6990000000000001,707906744575.0,7892,1,0,1,0,0,0
58,2000,5,317,3793938,8.36,0.6990000000000001,707906744575.0,7892,1,0,0,0,0,1
58,2000,4,755,9334127,8.09,0.6990000000000001,707906744575.0,7892,1,0,0,0,0,0
58,2000,2,231,10247321,2.25,0.6990000000000001,707906744575.0,7892,0,0,1,0,0,0
58,2000,3,101,8702615,1.16,0.6990000000000001,707906744575.0,7892,0,0,1,0,0,0
58,2000,4,111,9741546,1.14,0.6990000000000001,707906744575.0,7892,0,0,0,0,0,0
58,2000,6,12,1128113,1.06,0.6990000000000001,707906744575.0,7892,0,1,0,0,0,0
58,2000,5,39,4245190,0.92,0.6990000000000001,707906744575.0,7892,0,0,0,0,0,1
58,2000,1,75,11611360,0.65,0.6990000000000001,707906744575.0,7892,1,0,0,0,1,0
58,2000,1,43,11208337,0.38,0.6990000000000001,707906744575.0,7892,0,0,0,0,1,0
58,2001,6,161,836476,19.25,0.722,756706300590.0,8311,1,0,0,0,0,1
58,2001,3,837,8719740,9.6,0.722,756706300590.0,8311,1,0,1,0,0,0
58,2001,2,908,10392763,8.74,0.722,756706300590.0,8311,1,0,0,0,1,0
58,2001,5,338,3891947,8.68,0.722,756706300590.0,8311,1,0,0,0,0,1
58,2001,4,765,9614513,7.96,0.722,756706300590.0,8311,1,0,0,0,0,0
58,2001,2,263,10198732,2.58,0.722,756706300590.0,8311,0,0,0,0,1,0
58,2001,3,136,8930235,1.52,0.722,756706300590.0,8311,0,0,1,0,0,0
58,2001,4,148,10069614,1.47,0.722,756706300590.0,8311,0,0,0,0,0,0
58,2001,5,51,4322994,1.18,0.722,756706300590.0,8311,0,0,0,0,0,1
58,2001,6,13,1178437,1.1,0.722,756706300590.0,8311,0,0,0,0,0,1
58,2001,1,79,11648383,0.68,0.722,756706300590.0,8311,1,0,0,0,1,0
58,2001,1,61,11248880,0.54,0.722,756706300590.0,8311,0,0,0,0,1,0
58,2002,6,124,869659,14.26,0.722,772106378935.0,8357,1,0,0,0,0,1
58,2002,3,852,8935002,9.54,0.722,772106378935.0,8357,1,0,1,0,0,0
58,2002,2,919,10391176,8.84,0.722,772106378935.0,8357,1,0,0,0,1,0
58,2002,5,348,3991819,8.72,0.722,772106378935.0,8357,1,0,0,0,0,1
58,2002,4,824,9900926,8.32,0.722,772106378935.0,8357,1,0,0,0,0,0
58,2002,2,260,10166352,2.56,0.722,772106378935.0,8357,0,0,0,0,1,0
58,2002,4,158,10409349,1.52,0.722,772106378935.0,8357,0,0,0,0,0,0
58,2002,3,119,9124293,1.3,0.722,772106378935.0,8357,0,0,1,0,0,0
58,2002,5,46,4401799,1.05,0.722,772106378935.0,8357,0,0,0,0,0,1
58,2002,1,103,11684250,0.88,0.722,772106378935.0,8357,1,0,0,0,1,0
58,2002,6,10,1227458,0.81,0.722,772106378935.0,8357,0,0,0,0,0,1
58,2002,1,63,11292233,0.56,0.722,772106378935.0,8357,0,0,0,0,1,0
58,2003,6,151,901495,16.75,0.722,729336319677.0,7779,1,0,0,0,0,1
58,2003,3,911,9114537,10.0,0.722,729336319677.0,7779,1,0,1,0,0,0
58,2003,5,385,4100347,9.39,0.722,729336319677.0,7779,1,0,0,0,0,1
58,2003,2,953,10408446,9.16,0.722,729336319677.0,7779,1,0,0,0,1,0
58,2003,4,885,10201542,8.68,0.722,729336319677.0,7779,1,0,0,0,0,0
58,2003,2,280,10156204,2.76,0.722,729336319677.0,7779,0,0,0,0,1,0
58,2003,4,171,10765671,1.59,0.722,729336319677.0,7779,0,0,0,0,0,0
58,2003,3,125,9280350,1.35,0.722,729336319677.0,7779,0,0,1,0,0,0
58,2003,5,55,4489997,1.22,0.722,729336319677.0,7779,0,0,0,0,0,1
58,2003,6,11,1276432,0.86,0.722,729336319677.0,7779,0,0,0,0,0,1
58,2003,1,91,11723507,0.78,0.722,729336319677.0,7779,1,0,0,0,1,0
58,2003,1,52,11340331,0.46,0.722,729336319677.0,7779,0,0,0,0,1,0
58,2004,6,140,932624,15.01,0.722,782240601985.0,8217,1,0,0,0,0,1
58,2004,3,885,9254521,9.56,0.722,782240601985.0,8217,1,0,1,0,0,0
58,2004,5,390,4227720,9.22,0.722,782240601985.0,8217,1,0,0,0,0,1
58,2004,2,942,10447031,9.02,0.722,782240601985.0,8217,1,0,0,0,1,0
58,2004,4,926,10528424,8.8,0.722,782240601985.0,8217,1,0,0,0,0,0
58,2004,2,238,10169971,2.34,0.722,782240601985.0,8217,0,0,0,0,1,0
58,2004,3,158,9394059,1.68,0.722,782240601985.0,8217,0,0,1,0,0,0
58,2004,5,67,4599859,1.46,0.722,782240601985.0,8217,0,0,0,0,0,1
58,2004,4,148,11144750,1.33,0.722,782240601985.0,8217,0,0,0,0,0,0
58,2004,6,14,1326483,1.06,0.722,782240601985.0,8217,0,0,0,0,0,1
58,2004,1,98,11772473,0.83,0.722,782240601985.0,8217,1,0,0,0,1,0
58,2004,1,50,11395153,0.44,0.722,782240601985.0,8217,0,0,0,0,1,0
58,2005,6,154,963447,15.98,0.722,877476221382.0,9071,1,0,0,0,0,1
58,2005,3,956,9355305,10.22,0.722,877476221382.0,9071,1,0,1,0,0,0
58,2005,4,1018,10888804,9.35,0.722,877476221382.0,9071,1,0,0,0,0,0
58,2005,2,943,10509381,8.97,0.722,877476221382.0,9071,1,0,0,0,1,0
58,2005,5,375,4380597,8.56,0.722,877476221382.0,9071,1,0,0,0,0,1
58,2005,2,272,10208805,2.66,0.722,877476221382.0,9071,0,0,0,0,1,0
58,2005,3,159,9465920,1.68,0.722,877476221382.0,9071,0,0,1,0,0,0
58,2005,4,177,11550016,1.53,0.722,877476221382.0,9071,0,0,0,0,0,0
58,2005,5,54,4739632,1.14,0.722,877476221382.0,9071,0,0,0,0,0,1
58,2005,1,98,11833699,0.83,0.722,877476221382.0,9071,1,0,0,0,1,0
58,2005,6,11,1378312,0.8,0.722,877476221382.0,9071,0,0,0,0,0,1
58,2005,1,57,11456090,0.5,0.722,877476221382.0,9071,0,0,0,0,1,0
58,2006,6,139,1009855,13.76,0.746,975387131716.0,9906,1,0,0,0,0,1
58,2006,3,928,9459323,9.81,0.746,975387131716.0,9906,1,0,1,0,0,0
58,2006,5,419,4535133,9.24,0.746,975387131716.0,9906,1,0,0,0,0,1
58,2006,4,995,11286802,8.82,0.746,975387131716.0,9906,1,0,0,0,0,0
58,2006,2,926,10624582,8.72,0.746,975387131716.0,9906,1,0,0,0,1,0
58,2006,2,287,10309008,2.78,0.746,975387131716.0,9906,0,0,0,0,1,0
58,2006,3,137,9546600,1.44,0.746,975387131716.0,9906,0,0,1,0,0,0
58,2006,4,161,11985917,1.34,0.746,975387131716.0,9906,0,0,0,0,0,0
58,2006,5,52,4886682,1.06,0.746,975387131716.0,9906,0,0,0,0,0,1
58,2006,1,114,11875780,0.96,0.746,975387131716.0,9906,1,0,0,0,1,0
58,2006,6,11,1441037,0.76,0.746,975387131716.0,9906,0,0,0,0,0,1
58,2006,1,61,11508120,0.53,0.746,975387131716.0,9906,0,0,0,0,1,0
58,2007,6,136,1055853,12.88,0.746,1052696282279.0,10496,1,0,0,0,0,1
58,2007,3,943,9530655,9.89,0.746,1052696282279.0,10496,1,0,1,0,0,0
58,2007,5,421,4716115,8.93,0.746,1052696282279.0,10496,1,0,0,0,0,1
58,2007,4,1030,11726685,8.78,0.746,1052696282279.0,10496,1,0,0,0,0,0
58,2007,2,910,10761087,8.46,0.746,1052696282279.0,10496,1,0,0,0,1,0
58,2007,2,272,10427676,2.61,0.746,1052696282279.0,10496,0,0,0,0,1,0
58,2007,3,173,9590582,1.8,0.746,1052696282279.0,10496,0,0,1,0,0,0
58,2007,4,202,12451981,1.62,0.746,1052696282279.0,10496,0,0,0,0,0,0
58,2007,5,48,5064820,0.95,0.746,1052696282279.0,10496,0,0,0,0,0,1
58,2007,6,14,1503866,0.93,0.746,1052696282279.0,10496,0,0,0,0,0,1
58,2007,1,83,11918904,0.7,0.746,1052696282279.0,10496,1,0,0,1,0,0
58,2007,1,53,11546073,0.46,0.746,1052696282279.0,10496,0,0,0,1,0,0
58,2008,6,145,1101082,13.17,0.746,1109989038339.0,10864,1,0,0,0,0,1
58,2008,3,959,9582642,10.01,0.746,1109989038339.0,10864,1,0,1,0,0,0
58,2008,5,457,4918339,9.29,0.746,1109989038339.0,10864,1,0,0,0,0,1
58,2008,2,997,10909870,9.14,0.746,1109989038339.0,10864,1,0,0,0,1,0
58,2008,4,1113,12193540,9.13,0.746,1109989038339.0,10864,1,0,0,0,0,0
58,2008,2,325,10559325,3.08,0.746,1109989038339.0,10864,0,0,0,0,1,0
58,2008,3,176,9612896,1.83,0.746,1109989038339.0,10864,0,0,1,0,0,0
58,2008,4,213,12936391,1.65,0.746,1109989038339.0,10864,0,0,0,0,0,0
58,2008,5,60,5270209,1.14,0.746,1109989038339.0,10864,0,0,0,0,0,1
58,2008,1,111,11956461,0.93,0.746,1109989038339.0,10864,1,0,0,1,0,0
58,2008,6,13,1565132,0.83,0.746,1109989038339.0,10864,0,0,0,0,0,1
58,2008,1,73,11564700,0.63,0.746,1109989038339.0,10864,0,0,0,1,0,0
58,2009,6,163,1144924,14.24,0.746,900045362045.0,8651,1,0,0,0,0,1
58,2009,3,985,9636154,10.22,0.746,900045362045.0,8651,1,0,1,0,0,0
58,2009,4,1271,12663131,10.04,0.746,900045362045.0,8651,1,0,0,0,0,0
58,2009,5,497,5132854,9.68,0.746,900045362045.0,8651,1,0,0,0,0,1
58,2009,2,1032,11057116,9.33,0.746,900045362045.0,8651,1,0,0,0,1,0
58,2009,2,359,10695396,3.36,0.746,900045362045.0,8651,0,0,0,0,1,0
58,2009,3,212,9636739,2.2,0.746,900045362045.0,8651,0,0,1,0,0,0
58,2009,4,234,13420062,1.74,0.746,900045362045.0,8651,0,0,0,0,0,0
58,2009,5,74,5495711,1.35,0.746,900045362045.0,8651,0,0,0,0,0,1
58,2009,1,109,11979752,0.91,0.746,900045362045.0,8651,1,0,0,1,0,0
58,2009,1,81,11560068,0.7,0.746,900045362045.0,8651,0,0,0,1,0,0
58,2009,6,6,1622435,0.37,0.746,900045362045.0,8651,0,0,0,0,0,1
58,2010,6,165,1187437,13.9,0.746,1057801282051.0,9991,1,0,0,0,0,1
58,2010,3,936,9704369,9.65,0.746,1057801282051.0,9991,1,0,1,0,0,0
58,2010,2,1074,11192708,9.6,0.746,1057801282051.0,9991,1,0,0,0,1,0
58,2010,4,1191,13117850,9.08,0.746,1057801282051.0,9991,1,0,1,0,0,0
58,2010,5,483,5353293,9.02,0.746,1057801282051.0,9991,1,0,0,0,0,1
58,2010,2,350,10827976,3.23,0.746,1057801282051.0,9991,0,0,0,0,1,0
58,2010,3,177,9676184,1.83,0.746,1057801282051.0,9991,0,0,1,0,0,0
58,2010,4,231,13887708,1.66,0.746,1057801282051.0,9991,0,0,1,0,0,0
58,2010,5,62,5735458,1.08,0.746,1057801282051.0,9991,0,0,0,0,0,1
58,2010,1,109,11983471,0.91,0.746,1057801282051.0,9991,1,0,0,1,0,0
58,2010,1,73,11534311,0.63,0.746,1057801282051.0,9991,0,0,0,1,0,0
58,2010,6,7,1675096,0.42,0.746,1057801282051.0,9991,0,0,0,0,0,1
58,2011,6,156,1236980,12.61,0.748,1180489563964.0,10965,1,0,0,0,0,1
58,2011,2,1308,11318362,11.56,0.748,1180489563964.0,10965,1,0,0,0,1,0
58,2011,3,1024,9792087,10.46,0.748,1180489563964.0,10965,1,0,0,0,1,0
58,2011,4,1326,13558864,9.78,0.748,1180489563964.0,10965,1,0,1,0,0,0
